time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
7.919866669303797,7.976694,0.0,0.0,LDC-343000,LDC-343000,batchedFace,FusedBatchedFaceBased-4,julia,float64,cpu,true,true
18.133706445652177,15.7755775,0.0,0.0,LDC-343000,LDC-343000,cellBased,FusedCellBased-4,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
11.3727096,11.5151515,0.0,0.0,LDC-343000,LDC-343000,faceBased,SOAFusedFaceBasedAssemblyThreaded-8,julia,float64,cpu,true,true
11.245625930337079,11.9118,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,FusedGlobalFaceBased-8,julia,float64,cpu,true,true
10.32465336570248,10.304571,0.0,0.0,LDC-343000,LDC-343000,batchedFace,FusedBatchedFaceBased-8,julia,float64,cpu,true,true
12.296855943488945,11.109402,0.1232023144963145,0.0,LDC-343000,LDC-343000,cellBased,FusedCellBased-8,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
7.8438775454545455,7.88757,0.0,0.0,LDC-343000,LDC-343000,faceBased,SOAFusedFaceBasedAssemblyThreaded-16,julia,float64,cpu,true,true
8.541672935153583,8.3743535,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,FusedGlobalFaceBased-16,julia,float64,cpu,true,true
8.975785863554757,9.358868,0.0,0.0,LDC-343000,LDC-343000,batchedFace,FusedBatchedFaceBased-16,julia,float64,cpu,true,true
10.210199367346938,10.043142,0.11138080612244898,0.0,LDC-343000,LDC-343000,cellBased,FusedCellBased-16,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
6.580191766490765,6.5983195,0.0,0.0,LDC-343000,LDC-343000,faceBased,SOAFusedFaceBasedAssemblyThreaded-64,julia,float64,cpu,true,true
