time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads
6.519450517601043,6.515247,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedUpwind,julia,float64,cpu,true,true,2
7.081298806223479,7.075467,0.0,0.0,LDC-343000,LDC-343000,batchedFace,Fused,julia,float64,cpu,true,true,2
18.18400021818182,18.204688,0.0,0.0,LDC-343000,LDC-343000,cellBased,HardCodedCDF,julia,float64,cpu,true,true,2
18.087438433212995,18.041944,0.0,0.0,LDC-343000,LDC-343000,cellBased,DynamicUpwind,julia,float64,cpu,true,true,2
18.51391683394834,18.471094,0.0,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,2
18.2377838,18.277317,0.0,0.0,LDC-343000,LDC-343000,cellBased,DynamicCDF,julia,float64,cpu,true,true,2
18.545757081481483,18.501065,0.0,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,2
18.075999249097475,18.059978,0.0,0.0,LDC-343000,LDC-343000,cellBased,HardCodedUpwind,julia,float64,cpu,true,true,2
17.266047889655173,17.3438635,0.0,0.0,LDC-343000,LDC-343000,cellBased,Fused,julia,float64,cpu,true,true,2
0.35362005420000003,0.380659,0.0,0.0,LDC-343000,LDC-343000,faceBased,HardCodedCDF,julia,float64,cpu,true,true,8
0.354103237,0.3805635,0.0,0.0,LDC-343000,LDC-343000,faceBased,DynamicUpwind,julia,float64,cpu,true,true,8
0.3535067745,0.3815345,0.0,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,8
0.3537051191,0.381695,0.0,0.0,LDC-343000,LDC-343000,faceBased,DynamicCDF,julia,float64,cpu,true,true,8
0.35513124609999996,0.3835075,0.0,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,8
0.3474253528,0.378671,0.0,0.0,LDC-343000,LDC-343000,faceBased,HardCodedUpwind,julia,float64,cpu,true,true,8
0.3474818274,0.376528,0.0,0.0,LDC-343000,LDC-343000,faceBased,Fused,julia,float64,cpu,true,true,8
1.800408362621534,1.794297,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedCDF,julia,float64,cpu,true,true,8
1.7659795496291064,1.752218,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicUpwind,julia,float64,cpu,true,true,8
1.900576914481186,1.895846,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,8
