time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads
5.570320138084632,4.6776425,0.8124542572383073,0.0,LDC-54872000,LDC-54872000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
5.924149297393365,4.940513,0.9015478483412322,0.0,LDC-54872000,LDC-54872000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
5.586649236871508,4.668579,0.8225272826815642,0.0,LDC-54872000,LDC-54872000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
5.925496607819905,4.9420055,0.8895084869668246,0.0,LDC-54872000,LDC-54872000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
5.619800168539325,4.666634,0.8569514494382022,0.0,LDC-54872000,LDC-54872000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
5.883086689411765,4.855242,0.9384270729411764,0.0,LDC-54872000,LDC-54872000,batchedFace,Fused,julia,float64,gpu,true,true,1
21.61946595689655,19.6533435,2.1101618060344824,0.0,LDC-54872000,LDC-54872000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
25.525706270408165,23.3715315,2.3842474846938773,0.0,LDC-54872000,LDC-54872000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
26.95268369892473,24.693445,2.515672446236559,0.0,LDC-54872000,LDC-54872000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
25.878836742268042,23.046489,3.0609031649484537,0.0,LDC-54872000,LDC-54872000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
27.83469403888889,24.69307,3.4053661,0.0,LDC-54872000,LDC-54872000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
25.73545854871795,23.361592,2.604745107692308,0.0,LDC-54872000,LDC-54872000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
26.51978586772487,24.330691,2.4435573862433864,0.0,LDC-54872000,LDC-54872000,cellBased,Fused,julia,float64,gpu,true,true,1
10.342746237603304,10.354959,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
10.363248633540373,10.367502,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
10.775297368534483,10.776831,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
10.306828888659794,10.315811,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
10.785159590517242,10.7822495,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
10.309531020618556,10.307205,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
10.291914722222222,10.2881085,0.0,0.0,LDC-32768000,LDC-32768000,faceBased,Fused,julia,float64,gpu,true,true,1
3.530337323446328,3.3813715,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
3.1037051428571427,2.954883,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
3.2583895189048238,3.117061,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
3.1052646519577376,2.952233,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
3.2496825910273084,3.1175655,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
3.087733744746601,2.9424165,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
3.2142692977491962,3.066007,0.0,0.0,LDC-32768000,LDC-32768000,batchedFace,Fused,julia,float64,gpu,true,true,1
12.004774714628297,12.00445,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
14.195287320113314,14.193376,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
15.000853215568863,15.000278,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
14.006854689075631,13.990862,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
15.000077290419162,14.9991715,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
14.183824699716713,14.180989,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
14.479590543352602,14.476816,0.0,0.0,LDC-32768000,LDC-32768000,cellBased,Fused,julia,float64,gpu,true,true,1
25.544948285714288,21.024086,4.836945173469388,0.0,LDC-64000000,LDC-64000000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
24.27829818446602,21.020044,3.4631171165048547,0.0,LDC-64000000,LDC-64000000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
23.989092344497607,21.814683,2.3663855167464116,0.0,LDC-64000000,LDC-64000000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
23.438410705607478,20.87693,2.7162598925233645,0.0,LDC-64000000,LDC-64000000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
24.461854868292683,21.821783,2.8354981268292683,0.0,LDC-64000000,LDC-64000000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
23.94394028708134,20.876808,3.2475068421052633,0.0,LDC-64000000,LDC-64000000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
23.97298794736842,20.890596,3.2601794162679427,0.0,LDC-64000000,LDC-64000000,faceBased,Fused,julia,float64,gpu,true,true,1
7.337885718475073,6.26789,0.9094438548387097,0.0,LDC-64000000,LDC-64000000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
6.368919982165605,5.40677,0.8630258891719745,0.0,LDC-64000000,LDC-64000000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
6.671819126666667,5.730611,0.8394868839999999,0.0,LDC-64000000,LDC-64000000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
6.258108195244056,5.392947,0.7892092215269086,0.0,LDC-64000000,LDC-64000000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
6.933230790568654,5.724947,1.1122606393897365,0.0,LDC-64000000,LDC-64000000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
6.213575227329192,5.383109,0.7619721366459627,0.0,LDC-64000000,LDC-64000000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
6.525327433420365,5.6211455,0.8132952140992168,0.0,LDC-64000000,LDC-64000000,batchedFace,Fused,julia,float64,gpu,true,true,1
26.276975586387433,22.961238,3.536210397905759,0.0,LDC-64000000,LDC-64000000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
31.378558143750002,27.319632,4.378785349999999,0.0,LDC-64000000,LDC-64000000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
32.85478652287581,28.859533,4.36807305882353,0.0,LDC-64000000,LDC-64000000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
30.70225163803681,26.974817,4.076938766871166,0.0,LDC-64000000,LDC-64000000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
32.91051406578947,28.887643,4.418363217105263,0.0,LDC-64000000,LDC-64000000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
31.171995919254655,27.321881,4.186815993788819,0.0,LDC-64000000,LDC-64000000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
31.398892975000003,28.3456845,3.4166307875,0.0,LDC-64000000,LDC-64000000,cellBased,Fused,julia,float64,gpu,true,true,1
0.0292036955,0.029103,0.0,0.0,LDC-27000,LDC-27000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.0299433476,0.029863,0.0,0.0,LDC-27000,LDC-27000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0302487985,0.030153,0.0,0.0,LDC-27000,LDC-27000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.0297372841,0.029653,0.0,0.0,LDC-27000,LDC-27000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.0302489292,0.0301455,0.0,0.0,LDC-27000,LDC-27000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.029107631499999998,0.028967,0.0,0.0,LDC-27000,LDC-27000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0292935315,0.029204,0.0,0.0,LDC-27000,LDC-27000,faceBased,Fused,julia,float64,gpu,true,true,1
0.1076068982,0.1056595,0.0008468968,0.0,LDC-27000,LDC-27000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.1078351092,0.106173,0.000915881,0.0,LDC-27000,LDC-27000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.1063354482,0.104778,0.0010038656999999999,0.0,LDC-27000,LDC-27000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.1070171777,0.1052985,0.0009379307,0.0,LDC-27000,LDC-27000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.1061176497,0.1046105,0.0009974404,0.0,LDC-27000,LDC-27000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.1039458447,0.1024365,0.0008658057999999999,0.0,LDC-27000,LDC-27000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.1055313241,0.103619,0.0011390261,0.0,LDC-27000,LDC-27000,batchedFace,Fused,julia,float64,gpu,true,true,1
0.0664096468,0.066282,0.0,0.0,LDC-27000,LDC-27000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.061218153899999996,0.0611,0.0,0.0,LDC-27000,LDC-27000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0623728733,0.062348,0.0,0.0,LDC-27000,LDC-27000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.061380112699999996,0.061241,0.0,0.0,LDC-27000,LDC-27000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
0.06230563,0.062262,0.0,0.0,LDC-27000,LDC-27000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.061102456400000005,0.06102,0.0,0.0,LDC-27000,LDC-27000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0507661832,0.050705,0.0,0.0,LDC-27000,LDC-27000,cellBased,Fused,julia,float64,gpu,true,true,1
6.782666655826558,6.7822485,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
6.784142012211669,6.785323,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
7.046946154929578,7.033716,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
6.762889894594595,6.752259,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
7.034868623066104,7.034063,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
6.749416655870445,6.749314,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
6.751627843454791,6.75184,0.0,0.0,LDC-21952000,LDC-21952000,faceBased,Fused,julia,float64,gpu,true,true,1
2.472300217714003,2.354069,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
2.1747472594688726,2.070722,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
2.277341969448244,2.165376,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.1717467673913045,2.064951,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
2.282716768281536,2.1685535,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.1488983406451614,2.049767,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
2.243387018859452,2.127099,0.0,0.0,LDC-21952000,LDC-21952000,batchedFace,Fused,julia,float64,gpu,true,true,1
7.694973683076923,7.6887335,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
9.151377855575868,9.164329,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
9.663815555984558,9.664312,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
9.019236976576575,9.030146,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
9.661472855212356,9.6641435,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
9.1472327952468,9.151708,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
9.462588081285444,9.462502,0.0,0.0,LDC-21952000,LDC-21952000,cellBased,Fused,julia,float64,gpu,true,true,1
0.0401484904,0.0400555,0.0,0.0,LDC-64000,LDC-64000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.040927174700000006,0.040831,0.0,0.0,LDC-64000,LDC-64000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0414591521,0.041376,0.0,0.0,LDC-64000,LDC-64000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.040682060799999996,0.0405785,0.0,0.0,LDC-64000,LDC-64000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.0415019802,0.041166,0.0,0.0,LDC-64000,LDC-64000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.0399186146,0.039839,0.0,0.0,LDC-64000,LDC-64000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0402691311,0.040185,0.0,0.0,LDC-64000,LDC-64000,faceBased,Fused,julia,float64,gpu,true,true,1
0.1104928398,0.10887,0.0,0.0,LDC-64000,LDC-64000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.1124011475,0.11122,0.0,0.0,LDC-64000,LDC-64000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.1082834335,0.1077885,0.0,0.0,LDC-64000,LDC-64000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.11018141379999999,0.109712,0.0,0.0,LDC-64000,LDC-64000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.10831449679999999,0.107588,0.0,0.0,LDC-64000,LDC-64000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.10757880539999999,0.107057,0.0,0.0,LDC-64000,LDC-64000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.10819410289999999,0.1077345,0.0,0.0,LDC-64000,LDC-64000,batchedFace,Fused,julia,float64,gpu,true,true,1
0.0666322835,0.066559,0.0,0.0,LDC-64000,LDC-64000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.061677141600000006,0.061418,0.0,0.0,LDC-64000,LDC-64000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0622715031,0.062165,0.0,0.0,LDC-64000,LDC-64000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.0607705412,0.060661,0.0,0.0,LDC-64000,LDC-64000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
0.062130778899999996,0.062004,0.0,0.0,LDC-64000,LDC-64000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.060581902800000004,0.060505,0.0,0.0,LDC-64000,LDC-64000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0551550826,0.054989,0.0,0.0,LDC-64000,LDC-64000,cellBased,Fused,julia,float64,gpu,true,true,1
2.5282169666329626,2.5242585,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
2.547559237512742,2.526574,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
2.615305642782427,2.6112285,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.5240939278142354,2.513587,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
2.6156840554683414,2.611585,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.517489883182276,2.5083055,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
2.5215903171961673,2.510234,0.0,0.0,LDC-8000000,LDC-8000000,faceBased,Fused,julia,float64,gpu,true,true,1
1.016123026053328,0.943223,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.9947675800917615,1.050285,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
1.03060495411327,1.0867025,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.9980402786786787,1.046396,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
1.0286733484629667,1.08481,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.9896542669180393,1.035659,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
1.012185337933834,1.067511,0.0,0.0,LDC-8000000,LDC-8000000,batchedFace,Fused,julia,float64,gpu,true,true,1
2.9136622902097904,2.9130565,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
3.4153644337431697,3.412283,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
3.5679974450784595,3.5674245,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
3.363715219233356,3.362841,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
3.5692709393290505,3.567003,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
3.407894823449216,3.40752,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
3.412934433447099,3.412299,0.0,0.0,LDC-8000000,LDC-8000000,cellBased,Fused,julia,float64,gpu,true,true,1
8.339348238333333,8.340023,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
8.346455756260434,8.34554,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
8.702993431304348,8.675322,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
8.310535779069767,8.3030845,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
8.707050593043478,8.680496,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
8.299706845771144,8.29983,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
8.303061641791045,8.3038,0.0,0.0,LDC-27000000,LDC-27000000,faceBased,Fused,julia,float64,gpu,true,true,1
3.0017035735735735,2.857301,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
2.6290686663157894,2.4924835,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
2.75241221707989,2.624775,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.6206284108079747,2.486682,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
2.7408031053208997,2.620208,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.59211412610275,2.469268,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
2.7071705149051493,2.577214,0.0,0.0,LDC-27000000,LDC-27000000,batchedFace,Fused,julia,float64,gpu,true,true,1
9.519846769961978,9.513225,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
11.342148866213153,11.354757,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
11.968867126794258,11.9785265,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
11.188520346756153,11.193577,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
11.984001959330143,11.980791,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
11.331668972850679,11.3434275,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
11.788746936320756,11.7918135,0.0,0.0,LDC-27000000,LDC-27000000,cellBased,Fused,julia,float64,gpu,true,true,1
0.0275258832,0.027265,0.0,0.0,LDC-8000,LDC-8000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.0281873575,0.028087,0.0,0.0,LDC-8000,LDC-8000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0281229701,0.028022,0.0,0.0,LDC-8000,LDC-8000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.0279483598,0.027855,0.0,0.0,LDC-8000,LDC-8000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.0280672664,0.027953,0.0,0.0,LDC-8000,LDC-8000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.0273857542,0.027299,0.0,0.0,LDC-8000,LDC-8000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0276313251,0.027489,0.0,0.0,LDC-8000,LDC-8000,faceBased,Fused,julia,float64,gpu,true,true,1
0.10469082760000001,0.102828,0.0007804203,0.0,LDC-8000,LDC-8000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.1066474491,0.104687,0.0008809284,0.0,LDC-8000,LDC-8000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.1046514433,0.102553,0.0010523019,0.0,LDC-8000,LDC-8000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.106258777,0.104264,0.0010836928,0.0,LDC-8000,LDC-8000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.1041437821,0.1024135,0.0010347315,0.0,LDC-8000,LDC-8000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.10324815829999999,0.1013895,0.0010210682,0.0,LDC-8000,LDC-8000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.1034175076,0.10155,0.0011166429,0.0,LDC-8000,LDC-8000,batchedFace,Fused,julia,float64,gpu,true,true,1
0.0629931809,0.062878,0.0,0.0,LDC-8000,LDC-8000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.060023203000000004,0.059921,0.0,0.0,LDC-8000,LDC-8000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0601352466,0.060023,0.0,0.0,LDC-8000,LDC-8000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.0592866613,0.059174,0.0,0.0,LDC-8000,LDC-8000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
0.0601136834,0.059991,0.0,0.0,LDC-8000,LDC-8000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.062064460200000005,0.061944,0.0,0.0,LDC-8000,LDC-8000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0539334856,0.053851,0.0,0.0,LDC-8000,LDC-8000,cellBased,Fused,julia,float64,gpu,true,true,1
1.898260662993921,1.859334,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
2.118260678419711,2.113806,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
2.1794988776223776,2.165202,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.110453950889077,2.103874,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
2.1725376466230935,2.165054,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.096080829340059,2.093259,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
2.0018437496991575,2.092658,0.0,0.0,LDC-5832000,LDC-5832000,faceBased,Fused,julia,float64,gpu,true,true,1
0.7910079321819046,0.724772,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.7808270648293141,0.854086,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.709833800966733,0.6628045,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.7617017043372022,0.7942575,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.7420409738289963,0.682894,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.7236608886310906,0.6579685,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.7587583185342861,0.685104,0.0,0.0,LDC-5832000,LDC-5832000,batchedFace,Fused,julia,float64,gpu,true,true,1
2.185971590730214,2.16508,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
2.7796840752089134,2.778648,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
2.8891419918934567,2.881737,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.7382502892425906,2.73796,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
2.88896990387956,2.881653,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.772441475,2.7686175,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
