time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads,cells,ms_normed,varDisplay,varType
5.931545462633452,5.930603,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,343000,1.7293135459572746e-05,Linear (Prec.),Precalculated Weights
5.2576104752891695,5.25199,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,343000,1.5328310423583583e-05,Upwind (Stat.),Hardcoded
4.908095783120706,4.906666,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,Fused,julia,float64,cpu,True,True,1,343000,1.4309317151955412e-05,Fused,Fused
33.170019966887416,33.152708,0.0,0.0,LDC-343000,LDC-343000,cellBased,HardCodedCDF,julia,float64,cpu,True,True,1,343000,9.670559757110034e-05,Linear (Stat.),Hardcoded
32.825662888888886,32.700155,0.0,0.0,LDC-343000,LDC-343000,cellBased,DynamicUpwind,julia,float64,cpu,True,True,1,343000,9.57016410754778e-05,Upwind (Dyn.),Dynamic
33.76207795973154,33.747535,0.0,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,343000,9.843171416831354e-05,Upwind (Prec.),Precalculated Weights
32.86605331372549,32.84874,0.0,0.0,LDC-343000,LDC-343000,cellBased,DynamicCDF,julia,float64,cpu,True,True,1,343000,9.58193974161093e-05,Linear (Dyn.),Dynamic
33.700806805369126,33.713988,0.0,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,343000,9.825308106521611e-05,Linear (Prec.),Precalculated Weights
32.64520564285714,32.556818,0.0,0.0,LDC-343000,LDC-343000,cellBased,HardCodedUpwind,julia,float64,cpu,True,True,1,343000,9.517552665556018e-05,Upwind (Stat.),Hardcoded
33.14436203311258,33.10341,0.0,0.0,LDC-343000,LDC-343000,cellBased,Fused,julia,float64,cpu,True,True,1,343000,9.663079309945358e-05,Fused,Fused
0.7715734955233097,0.771251,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,HardCodedCDF,julia,float64,cpu,True,True,1,3375000,2.2861436904394362e-07,Linear (Stat.),Hardcoded
0.7668189914084075,0.766504,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,DynamicUpwind,julia,float64,cpu,True,True,1,3375000,2.272056270839726e-07,Upwind (Dyn.),Dynamic
0.7657805848015933,0.765443,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,3375000,2.2689795105232393e-07,Upwind (Prec.),Precalculated Weights
0.7742076293771304,0.773033,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,DynamicCDF,julia,float64,cpu,True,True,1,3375000,2.2939485314877937e-07,Linear (Dyn.),Dynamic
0.7664627513803681,0.766313,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,3375000,2.2710007448307204e-07,Linear (Prec.),Precalculated Weights
0.7707100868425112,0.770229,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,3375000,2.2835854424963294e-07,Upwind (Stat.),Hardcoded
0.7472611078211455,0.746947,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,Fused,julia,float64,cpu,True,True,1,3375000,2.2141069861367274e-07,Fused,Fused
50.89999103030304,50.904973,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,HardCodedCDF,julia,float64,cpu,True,True,1,3375000,1.5081478823793493e-05,Linear (Stat.),Hardcoded
49.10444649019608,49.0592405,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,DynamicUpwind,julia,float64,cpu,True,True,1,3375000,1.4549465626724764e-05,Upwind (Dyn.),Dynamic
54.62008538043478,54.565004,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,3375000,1.6183729001610306e-05,Upwind (Prec.),Precalculated Weights
50.754242454545455,50.72874,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,DynamicCDF,julia,float64,cpu,True,True,1,3375000,1.5038294060606061e-05,Linear (Dyn.),Dynamic
54.64497613043479,54.5856325,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,3375000,1.6191104038647344e-05,Linear (Prec.),Precalculated Weights
49.27200475490197,49.161376,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,3375000,1.4599112519970955e-05,Upwind (Stat.),Hardcoded
46.05238793577982,45.954947,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,Fused,julia,float64,cpu,True,True,1,3375000,1.3645151980971798e-05,Fused,Fused
310.00027858823535,309.575855,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,HardCodedCDF,julia,float64,cpu,True,True,1,3375000,9.185193439651418e-05,Linear (Stat.),Hardcoded
304.7394741764706,304.525211,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,DynamicUpwind,julia,float64,cpu,True,True,1,3375000,9.029317753376907e-05,Upwind (Dyn.),Dynamic
314.6923296875,314.207222,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,3375000,9.324217175925925e-05,Upwind (Prec.),Precalculated Weights
306.97078670588235,306.93171,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,DynamicCDF,julia,float64,cpu,True,True,1,3375000,9.095430717211329e-05,Linear (Dyn.),Dynamic
315.477675,314.52577,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,3375000,9.347486666666666e-05,Linear (Prec.),Precalculated Weights
307.9848518235294,304.304348,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,HardCodedUpwind,julia,float64,cpu,True,True,1,3375000,9.125477091067539e-05,Upwind (Stat.),Hardcoded
309.86812288235296,309.046868,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,Fused,julia,float64,cpu,True,True,1,3375000,9.18127771503268e-05,Fused,Fused
8.47662036101695,8.466854,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,HardCodedCDF,julia,float64,cpu,True,True,1,39304000,2.156681345668876e-07,Linear (Stat.),Hardcoded
8.488467731748726,8.457,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,DynamicUpwind,julia,float64,cpu,True,True,1,39304000,2.159695637021353e-07,Upwind (Dyn.),Dynamic
8.519212507666097,8.454066,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,39304000,2.1675179390561004e-07,Upwind (Prec.),Precalculated Weights
8.417739432659934,8.375798,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,DynamicCDF,julia,float64,cpu,True,True,1,39304000,2.141700445924062e-07,Linear (Dyn.),Dynamic
8.478079147457628,8.4430155,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,39304000,2.1570525003708598e-07,Linear (Prec.),Precalculated Weights
8.507434367346939,8.4678945,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,39304000,2.164521261791914e-07,Upwind (Stat.),Hardcoded
8.479457115254236,8.4363765,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,Fused,julia,float64,cpu,True,True,1,39304000,2.1574030926252381e-07,Fused,Fused
579.9915537777778,580.162605,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,HardCodedCDF,julia,float64,cpu,True,True,1,39304000,1.4756552864282967e-05,Linear (Stat.),Hardcoded
561.9737995555556,561.983216,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,DynamicUpwind,julia,float64,cpu,True,True,1,39304000,1.4298132494289528e-05,Upwind (Dyn.),Dynamic
626.4264125,625.88026,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,39304000,1.5937981185121107e-05,Upwind (Prec.),Precalculated Weights
579.2578525555556,578.926626,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,DynamicCDF,julia,float64,cpu,True,True,1,39304000,1.4737885521971188e-05,Linear (Dyn.),Dynamic
623.5267336666666,623.159905,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,39304000,1.5864205517674194e-05,Linear (Prec.),Precalculated Weights
559.290248,559.12899,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,39304000,1.42298556889884e-05,Upwind (Stat.),Hardcoded
521.0740138,521.037639,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,Fused,julia,float64,cpu,True,True,1,39304000,1.3257531391207001e-05,Fused,Fused
3542.0061875,3542.0061875,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,HardCodedCDF,julia,float64,cpu,True,True,1,39304000,9.011821156879708e-05,Linear (Stat.),Hardcoded
3559.010857,3559.010857,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,DynamicUpwind,julia,float64,cpu,True,True,1,39304000,9.055085632505598e-05,Upwind (Dyn.),Dynamic
3672.4598245,3672.4598245,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,39304000,9.343730471453288e-05,Upwind (Prec.),Precalculated Weights
3579.6668075,3579.6668075,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,DynamicCDF,julia,float64,cpu,True,True,1,39304000,9.107639953948707e-05,Linear (Dyn.),Dynamic
3693.5407595,3693.5407595,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,39304000,9.3973660683391e-05,Linear (Prec.),Precalculated Weights
3559.5263955,3559.5263955,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,HardCodedUpwind,julia,float64,cpu,True,True,1,39304000,9.056397301801343e-05,Upwind (Stat.),Hardcoded
3614.450887,3614.450887,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,Fused,julia,float64,cpu,True,True,1,39304000,9.196140054447385e-05,Fused,Fused
0.3210559353,0.320731,0.0,0.0,LDC-512000,LDC-512000,faceBased,HardCodedCDF,julia,float64,cpu,True,True,1,512000,6.270623736328125e-07,Linear (Stat.),Hardcoded
0.3208139305,0.320681,0.0,0.0,LDC-512000,LDC-512000,faceBased,DynamicUpwind,julia,float64,cpu,True,True,1,512000,6.265897080078125e-07,Upwind (Dyn.),Dynamic
0.3202248378,0.32002,0.0,0.0,LDC-512000,LDC-512000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,512000,6.25439136328125e-07,Upwind (Prec.),Precalculated Weights
0.3213936814,0.320821,0.0,0.0,LDC-512000,LDC-512000,faceBased,DynamicCDF,julia,float64,cpu,True,True,1,512000,6.27722033984375e-07,Linear (Dyn.),Dynamic
0.3207450813,0.320461,0.0,0.0,LDC-512000,LDC-512000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,512000,6.264552369140626e-07,Linear (Prec.),Precalculated Weights
0.3217173129,0.321211,0.0,0.0,LDC-512000,LDC-512000,faceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,512000,6.283541267578124e-07,Upwind (Stat.),Hardcoded
0.3156851302,0.315534,0.0,0.0,LDC-512000,LDC-512000,faceBased,Fused,julia,float64,cpu,True,True,1,512000,6.16572519921875e-07,Fused,Fused
8.274300087603306,8.263897,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,HardCodedCDF,julia,float64,cpu,True,True,1,512000,1.6160742358600208e-05,Linear (Stat.),Hardcoded
8.010754729166667,7.998147,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,DynamicUpwind,julia,float64,cpu,True,True,1,512000,1.5646005330403645e-05,Upwind (Dyn.),Dynamic
9.03627338628159,9.075073,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,512000,1.764897145758123e-05,Upwind (Prec.),Precalculated Weights
8.344253018333333,8.404666,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,DynamicCDF,julia,float64,cpu,True,True,1,512000,1.629736917643229e-05,Linear (Dyn.),Dynamic
9.03599585198556,9.0956015,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,512000,1.7648429398409297e-05,Linear (Prec.),Precalculated Weights
7.9997264352,8.002728,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,512000,1.562446569375e-05,Upwind (Stat.),Hardcoded
7.412857382222223,7.408551,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,Fused,julia,float64,cpu,True,True,1,512000,1.4478237074652779e-05,Fused,Fused
46.65052606481481,46.6064795,0.0,0.0,LDC-512000,LDC-512000,cellBased,HardCodedCDF,julia,float64,cpu,True,True,1,512000,9.111430872034143e-05,Linear (Stat.),Hardcoded
46.22198525688073,46.203235,0.0,0.0,LDC-512000,LDC-512000,cellBased,DynamicUpwind,julia,float64,cpu,True,True,1,512000,9.027731495484517e-05,Upwind (Dyn.),Dynamic
47.93419393333333,47.760557,0.0,0.0,LDC-512000,LDC-512000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,512000,9.362147252604167e-05,Upwind (Prec.),Precalculated Weights
46.16414582568808,46.010109,0.0,0.0,LDC-512000,LDC-512000,cellBased,DynamicCDF,julia,float64,cpu,True,True,1,512000,9.016434731579704e-05,Linear (Dyn.),Dynamic
47.89604675238096,47.854486,0.0,0.0,LDC-512000,LDC-512000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,512000,9.354696631324406e-05,Linear (Prec.),Precalculated Weights
46.21981282568808,46.214531,0.0,0.0,LDC-512000,LDC-512000,cellBased,HardCodedUpwind,julia,float64,cpu,True,True,1,512000,9.027307192517203e-05,Upwind (Stat.),Hardcoded
47.0663790093458,46.949511,0.0,0.0,LDC-512000,LDC-512000,cellBased,Fused,julia,float64,cpu,True,True,1,512000,9.192652150262852e-05,Fused,Fused
2.6111797514360315,2.59282,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,HardCodedCDF,julia,float64,cpu,True,True,1,4096000,6.374950565029373e-07,Linear (Stat.),Hardcoded
2.5748572224510813,2.5570455,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,DynamicUpwind,julia,float64,cpu,True,True,1,4096000,6.28627251574971e-07,Upwind (Dyn.),Dynamic
2.566501186344969,2.552519,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,4096000,6.265872036975022e-07,Upwind (Prec.),Precalculated Weights
2.567682485362096,2.551413,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,DynamicCDF,julia,float64,cpu,True,True,1,4096000,6.268756067778555e-07,Linear (Dyn.),Dynamic
2.552465620214395,2.544624,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,4096000,6.231605518101551e-07,Linear (Prec.),Precalculated Weights
2.5584181003070623,2.544468,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,4096000,6.246137940202789e-07,Upwind (Stat.),Hardcoded
2.53184126443769,2.5194995,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,Fused,julia,float64,cpu,True,True,1,4096000,6.181253087006079e-07,Fused,Fused
61.81607611111111,61.76809,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,HardCodedCDF,julia,float64,cpu,True,True,1,4096000,1.5091815456814236e-05,Linear (Stat.),Hardcoded
59.67801307142857,59.6114865,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,DynamicUpwind,julia,float64,cpu,True,True,1,4096000,1.4569827410016742e-05,Upwind (Dyn.),Dynamic
66.49568152631579,66.42651,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,4096000,1.6234297247635693e-05,Upwind (Prec.),Precalculated Weights
61.77669614814815,61.716389,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,DynamicCDF,julia,float64,cpu,True,True,1,4096000,1.508220120804398e-05,Linear (Dyn.),Dynamic
66.56603917105264,66.390205,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,4096000,1.6251474406995273e-05,Linear (Prec.),Precalculated Weights
59.76106308333333,59.677988,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,4096000,1.4590103291829428e-05,Upwind (Stat.),Hardcoded
55.68142201111111,55.644504,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,Fused,julia,float64,cpu,True,True,1,4096000,1.3594097170681422e-05,Fused,Fused
361.9372999285714,361.768151,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,HardCodedCDF,julia,float64,cpu,True,True,1,4096000,8.836359861537388e-05,Linear (Stat.),Hardcoded
361.3186409285714,361.1792055,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,DynamicUpwind,julia,float64,cpu,True,True,1,4096000,8.8212558820452e-05,Upwind (Dyn.),Dynamic
373.6290557857143,372.6341275,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,4096000,9.121803119768415e-05,Upwind (Prec.),Precalculated Weights
365.56301264285713,361.6146195,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,DynamicCDF,julia,float64,cpu,True,True,1,4096000,8.924878238351004e-05,Linear (Dyn.),Dynamic
373.6387152857143,372.8898295,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,4096000,9.122038947405134e-05,Linear (Prec.),Precalculated Weights
360.6713724285714,360.4946785,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,HardCodedUpwind,julia,float64,cpu,True,True,1,4096000,8.805453428431919e-05,Upwind (Stat.),Hardcoded
366.4662662142857,366.030626,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,Fused,julia,float64,cpu,True,True,1,4096000,8.94693032749721e-05,Fused,Fused
0.2577405546,0.2510555,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,HardCodedCDF,julia,float64,cpu,True,True,1,1000000,2.577405546e-07,Linear (Stat.),Hardcoded
0.258475059,0.252823,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,DynamicUpwind,julia,float64,cpu,True,True,1,1000000,2.58475059e-07,Upwind (Dyn.),Dynamic
0.2580831361,0.2527075,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,1000000,2.580831361e-07,Upwind (Prec.),Precalculated Weights
0.2605922613999999,0.257074,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,DynamicCDF,julia,float64,cpu,True,True,1,1000000,2.605922613999999e-07,Linear (Dyn.),Dynamic
0.2583865788,0.253058,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,1000000,2.583865788e-07,Linear (Prec.),Precalculated Weights
0.2609266328,0.256593,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,1000000,2.609266328e-07,Upwind (Stat.),Hardcoded
0.2506280742,0.2483115,0.0,0.0,LDC-1000000,LDC-1000000,faceBased,Fused,julia,float64,cpu,True,True,1,1000000,2.506280742e-07,Fused,Fused
15.709765112852663,15.755096,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,HardCodedCDF,julia,float64,cpu,True,True,1,1000000,1.5709765112852664e-05,Linear (Stat.),Hardcoded
14.874657445103855,14.845485,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,DynamicUpwind,julia,float64,cpu,True,True,1,1000000,1.4874657445103854e-05,Upwind (Dyn.),Dynamic
16.959861186440676,16.988573,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,1000000,1.6959861186440676e-05,Upwind (Prec.),Precalculated Weights
15.479311854489165,15.439311,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,DynamicCDF,julia,float64,cpu,True,True,1,1000000,1.5479311854489164e-05,Linear (Dyn.),Dynamic
16.965414732203392,16.991928,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,1000000,1.696541473220339e-05,Linear (Prec.),Precalculated Weights
15.228873936170212,15.250863,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,1000000,1.5228873936170212e-05,Upwind (Stat.),Hardcoded
14.036490966386555,14.032256,0.0,0.0,LDC-1000000,LDC-1000000,globalFaceBased,Fused,julia,float64,cpu,True,True,1,1000000,1.4036490966386555e-05,Fused,Fused
90.60744266071428,90.6027485,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,HardCodedCDF,julia,float64,cpu,True,True,1,1000000,9.060744266071429e-05,Linear (Stat.),Hardcoded
90.37436010714283,90.3072965,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,DynamicUpwind,julia,float64,cpu,True,True,1,1000000,9.037436010714283e-05,Upwind (Dyn.),Dynamic
93.16308725925926,93.1850265,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,1000000,9.316308725925926e-05,Upwind (Prec.),Precalculated Weights
90.606262625,90.40454,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,DynamicCDF,julia,float64,cpu,True,True,1,1000000,9.0606262625e-05,Linear (Dyn.),Dynamic
93.29836855555556,93.091172,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,1000000,9.329836855555555e-05,Linear (Prec.),Precalculated Weights
90.10147530357143,90.0964915,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,HardCodedUpwind,julia,float64,cpu,True,True,1,1000000,9.010147530357143e-05,Upwind (Stat.),Hardcoded
91.46378374545456,91.383377,0.0,0.0,LDC-1000000,LDC-1000000,cellBased,Fused,julia,float64,cpu,True,True,1,1000000,9.146378374545456e-05,Fused,Fused
0.1967954283,0.19597,0.0,0.0,LDC-729000,LDC-729000,faceBased,HardCodedCDF,julia,float64,cpu,True,True,1,729000,2.699525765432099e-07,Linear (Stat.),Hardcoded
0.195991918,0.1950985,0.0,0.0,LDC-729000,LDC-729000,faceBased,DynamicUpwind,julia,float64,cpu,True,True,1,729000,2.688503676268861e-07,Upwind (Dyn.),Dynamic
0.1959414552,0.195129,0.0,0.0,LDC-729000,LDC-729000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,729000,2.6878114567901234e-07,Upwind (Prec.),Precalculated Weights
0.1964161143999999,0.195619,0.0,0.0,LDC-729000,LDC-729000,faceBased,DynamicCDF,julia,float64,cpu,True,True,1,729000,2.694322556927296e-07,Linear (Dyn.),Dynamic
0.1958342752,0.195119,0.0,0.0,LDC-729000,LDC-729000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,729000,2.686341223593964e-07,Linear (Prec.),Precalculated Weights
0.1958382035,0.195118,0.0,0.0,LDC-729000,LDC-729000,faceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,729000,2.686395109739369e-07,Upwind (Stat.),Hardcoded
0.1842638885,0.183612,0.0,0.0,LDC-729000,LDC-729000,faceBased,Fused,julia,float64,cpu,True,True,1,729000,2.527625356652949e-07,Fused,Fused
11.545736166281756,11.574845,0.0,0.0,LDC-729000,LDC-729000,globalFaceBased,HardCodedCDF,julia,float64,cpu,True,True,1,729000,1.5837772518905014e-05,Linear (Stat.),Hardcoded
11.002142927472528,10.996139,0.0,0.0,LDC-729000,LDC-729000,globalFaceBased,DynamicUpwind,julia,float64,cpu,True,True,1,729000,1.5092102781169449e-05,Upwind (Dyn.),Dynamic
12.36047094074074,12.299082,0.0,0.0,LDC-729000,LDC-729000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,True,True,1,729000,1.695537851953462e-05,Upwind (Prec.),Precalculated Weights
11.400271703872436,11.36039,0.0,0.0,LDC-729000,LDC-729000,globalFaceBased,DynamicCDF,julia,float64,cpu,True,True,1,729000,1.5638232789948473e-05,Linear (Dyn.),Dynamic
12.217006531707316,12.1400025,0.0,0.0,LDC-729000,LDC-729000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,True,True,1,729000,1.675858234802101e-05,Linear (Prec.),Precalculated Weights
11.012404425110132,10.9980715,0.0,0.0,LDC-729000,LDC-729000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,True,True,1,729000,1.5106178909616093e-05,Upwind (Stat.),Hardcoded
